"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"US1DCDC0014","2019-10-21","3.89",,,,,,,,
"US1DCDC0014","2019-10-22","0.00","0.0",,,,,,,
"US1DCDC0014","2019-10-23","0.91",,,,,,,,
"US1DCDC0014","2019-10-24","0.00","0.0",,,,,,,
"US1DCDC0014","2019-10-25","0.00","0.0",,,,,,,
"US1DCDC0014","2019-10-26","0.00","0.0",,,,,,,
"US1DCDC0014","2019-10-27","1.08",,,,,,,,
"US1DCDC0014","2019-10-28","1.22",,,,,,,,
"US1DCDC0014","2019-10-29","0.00","0.0",,,,,,,
"US1DCDC0014","2019-10-30","0.00","0.0",,,,,,,
"US1DCDC0014","2019-10-31","0.89",,,,,,,,
"US1DCDC0014","2019-11-01","1.61",,,,,,,,
"US1DCDC0014","2019-11-02","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-03","0.02",,,,,,,,
"US1DCDC0014","2019-11-04","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-05","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-06","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-07","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-08","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-09","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-11","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-12","0.14",,,,,,,,
"US1DCDC0014","2019-11-13","0.02",,,,,,,,
"US1DCDC0014","2019-11-14","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-15","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-16","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-17","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-18","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-19","0.45",,,,,,,,
"US1DCDC0014","2019-11-20","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-21","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-22","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-23","0.11",,,,,,,,
"US1DCDC0014","2019-11-24","1.45",,,,,,,,
"US1DCDC0014","2019-11-25","0.02",,,,,,,,
"US1DCDC0014","2019-11-26","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-27","0.02",,,,,,,,
"US1DCDC0014","2019-11-28","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-29","0.00","0.0",,,,,,,
"US1DCDC0014","2019-11-30","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-01","0.09",,,,,,,,
"US1DCDC0014","2019-12-02","0.88",,,,,,,,
"US1DCDC0014","2019-12-03","0.08",,,,,,,,
"US1DCDC0014","2019-12-04","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-05","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-06","0.02",,,,,,,,
"US1DCDC0014","2019-12-07","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-08","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-09","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-10","0.65",,,,,,,,
"US1DCDC0014","2019-12-11","0.43",,,,,,,,
"US1DCDC0014","2019-12-12","0.01",,,,,,,,
"US1DCDC0014","2019-12-13","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-14","0.74",,,,,,,,
"US1DCDC0014","2019-12-15","0.18",,,,,,,,
"US1DCDC0014","2019-12-16","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-17","1.01",,,,,,,,
"US1DCDC0014","2019-12-18","0.03",,,,,,,,
"US1DCDC0014","2019-12-19","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-20","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-21","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-22","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-23","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-24","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-25","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-26","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-27","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-28","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-29","0.00","0.0",,,,,,,
"US1DCDC0014","2019-12-30","1.12",,,,,,,,
"US1DCDC0014","2019-12-31","0.39",,,,,,,,
"US1DCDC0014","2020-01-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-02","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-03","0.28",,,,,,,,
"US1DCDC0014","2020-01-04","0.20",,,,,,,,
"US1DCDC0014","2020-01-05","0.36",,,,,,,,
"US1DCDC0014","2020-01-06","0.01",,,,,,,,
"US1DCDC0014","2020-01-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-08","0.70",,,,,,,,
"US1DCDC0014","2020-01-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-11","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-12","0.28",,,,,,,,
"US1DCDC0014","2020-01-13","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-14","0.01",,,,,,,,
"US1DCDC0014","2020-01-15","0.04",,,,,,,,
"US1DCDC0014","2020-01-16","0.01",,,,,,,,
"US1DCDC0014","2020-01-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-18","0.00",,,,,,,,
"US1DCDC0014","2020-01-19","0.33",,,,,,,,
"US1DCDC0014","2020-01-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-25","1.68",,,,,,,,
"US1DCDC0014","2020-01-26","0.02",,,,,,,,
"US1DCDC0014","2020-01-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-28","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-29","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-30","0.00","0.0",,,,,,,
"US1DCDC0014","2020-01-31","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-02","0.12",,,,,,,,
"US1DCDC0014","2020-02-03","0.02",,,,,,,,
"US1DCDC0014","2020-02-04","0.02",,,,,,,,
"US1DCDC0014","2020-02-05","0.03",,,,,,,,
"US1DCDC0014","2020-02-06","0.11",,,,,,,,
"US1DCDC0014","2020-02-07","1.25",,,,,,,,
"US1DCDC0014","2020-02-08","0.16",,,,,,,,
"US1DCDC0014","2020-02-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-10","0.12",,,,,,,,
"US1DCDC0014","2020-02-11","0.64",,,,,,,,
"US1DCDC0014","2020-02-12","0.11",,,,,,,,
"US1DCDC0014","2020-02-13","0.16",,,,,,,,
"US1DCDC0014","2020-02-14","0.12",,,,,,,,
"US1DCDC0014","2020-02-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-16","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-18","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-19","0.02",,,,,,,,
"US1DCDC0014","2020-02-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-02-25","0.05",,,,,,,,
"US1DCDC0014","2020-02-26","0.20",,,,,,,,
"US1DCDC0014","2020-02-27","0.37",,,,,,,,
"US1DCDC0014","2020-02-28","0.01",,,,,,,,
"US1DCDC0014","2020-02-29","0.00",,,,,,,,
"US1DCDC0014","2020-03-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-02","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-03","0.10",,,,,,,,
"US1DCDC0014","2020-03-04","0.03",,,,,,,,
"US1DCDC0014","2020-03-05","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-06","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-08","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-11","0.04",,,,,,,,
"US1DCDC0014","2020-03-12","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-13","0.18",,,,,,,,
"US1DCDC0014","2020-03-14","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-16","0.03",,,,,,,,
"US1DCDC0014","2020-03-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-18","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-19","0.44",,,,,,,,
"US1DCDC0014","2020-03-20","0.02",,,,,,,,
"US1DCDC0014","2020-03-21","0.06",,,,,,,,
"US1DCDC0014","2020-03-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-03-23","0.23",,,,,,,,
"US1DCDC0014","2020-03-24","0.18",,,,,,,,
"US1DCDC0014","2020-03-25","0.07",,,,,,,,
"US1DCDC0014","2020-03-26","0.47",,,,,,,,
"US1DCDC0014","2020-03-27","0.01",,,,,,,,
"US1DCDC0014","2020-03-28","0.32",,,,,,,,
"US1DCDC0014","2020-03-29","0.09",,,,,,,,
"US1DCDC0014","2020-03-30","0.00",,,,,,,,
"US1DCDC0014","2020-03-31","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-01","0.18",,,,,,,,
"US1DCDC0014","2020-04-02","0.01",,,,,,,,
"US1DCDC0014","2020-04-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-04","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-05","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-06","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-08","0.30",,,,,,,,
"US1DCDC0014","2020-04-09","0.11",,,,,,,,
"US1DCDC0014","2020-04-10","0.12",,,,,,,,
"US1DCDC0014","2020-04-11","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-12","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-13","1.58",,,,,,,,
"US1DCDC0014","2020-04-14","0.17",,,,,,,,
"US1DCDC0014","2020-04-15","0.47",,,,,,,,
"US1DCDC0014","2020-04-16","0.01",,,,,,,,
"US1DCDC0014","2020-04-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-18","0.09",,,,,,,,
"US1DCDC0014","2020-04-19","0.07",,,,,,,,
"US1DCDC0014","2020-04-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-22","0.02",,,,,,,,
"US1DCDC0014","2020-04-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-04-24","0.92",,,,,,,,
"US1DCDC0014","2020-04-25","0.05",,,,,,,,
"US1DCDC0014","2020-04-26","0.46",,,,,,,,
"US1DCDC0014","2020-04-27","0.09",,,,,,,,
"US1DCDC0014","2020-04-28","0.01",,,,,,,,
"US1DCDC0014","2020-04-29","0.02",,,,,,,,
"US1DCDC0014","2020-04-30","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-01","1.91",,,,,,,,
"US1DCDC0014","2020-05-02","0.11",,,,,,,,
"US1DCDC0014","2020-05-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-04","1.30",,,,,,,,
"US1DCDC0014","2020-05-05","0.02",,,,,,,,
"US1DCDC0014","2020-05-06","0.44",,,,,,,,
"US1DCDC0014","2020-05-07","0.56",,,,,,,,
"US1DCDC0014","2020-05-08","0.01",,,,,,,,
"US1DCDC0014","2020-05-09","0.19",,,,,,,,
"US1DCDC0014","2020-05-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-11","0.02",,,,,,,,
"US1DCDC0014","2020-05-12","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-13","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-14","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-16","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-18","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-19","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-22","0.10",,,,,,,,
"US1DCDC0014","2020-05-23","0.67",,,,,,,,
"US1DCDC0014","2020-05-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-26","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-28","0.05",,,,,,,,
"US1DCDC0014","2020-05-29","0.09",,,,,,,,
"US1DCDC0014","2020-05-30","0.00","0.0",,,,,,,
"US1DCDC0014","2020-05-31","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-02","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-04","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-05","3.22",,,,,,,,
"US1DCDC0014","2020-06-06","1.43",,,,,,,,
"US1DCDC0014","2020-06-07","0.11",,,,,,,,
"US1DCDC0014","2020-06-08","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-11","0.34",,,,,,,,
"US1DCDC0014","2020-06-12","0.68",,,,,,,,
"US1DCDC0014","2020-06-13","0.01",,,,,,,,
"US1DCDC0014","2020-06-14","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-16","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-18","0.72",,,,,,,,
"US1DCDC0014","2020-06-19","0.02",,,,,,,,
"US1DCDC0014","2020-06-20","0.19",,,,,,,,
"US1DCDC0014","2020-06-21","0.86",,,,,,,,
"US1DCDC0014","2020-06-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-25","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-26","1.18",,,,,,,,
"US1DCDC0014","2020-06-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-28","0.02",,,,,,,,
"US1DCDC0014","2020-06-29","0.00","0.0",,,,,,,
"US1DCDC0014","2020-06-30","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-02","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-04","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-05","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-06","1.27",,,,,,,,
"US1DCDC0014","2020-07-07","0.99",,,,,,,,
"US1DCDC0014","2020-07-08","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-11","0.08",,,,,,,,
"US1DCDC0014","2020-07-12","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-13","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-14","0.02",,,,,,,,
"US1DCDC0014","2020-07-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-16","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-17","0.03",,,,,,,,
"US1DCDC0014","2020-07-18","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-19","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-22","0.82",,,,,,,,
"US1DCDC0014","2020-07-23","2.59",,,,,,,,
"US1DCDC0014","2020-07-24","1.02",,,,,,,,
"US1DCDC0014","2020-07-25","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-26","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-28","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-29","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-30","0.00","0.0",,,,,,,
"US1DCDC0014","2020-07-31","1.09",,,,,,,,
"US1DCDC0014","2020-08-01","0.07",,,,,,,,
"US1DCDC0014","2020-08-02","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-04","4.82",,,,,,,,
"US1DCDC0014","2020-08-05","0.20",,,,,,,,
"US1DCDC0014","2020-08-06","0.95",,,,,,,,
"US1DCDC0014","2020-08-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-08","0.61",,,,,,,,
"US1DCDC0014","2020-08-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-11","0.05",,,,,,,,
"US1DCDC0014","2020-08-12","0.50",,,,,,,,
"US1DCDC0014","2020-08-13","0.96",,,,,,,,
"US1DCDC0014","2020-08-14","0.63",,,,,,,,
"US1DCDC0014","2020-08-15","0.04",,,,,,,,
"US1DCDC0014","2020-08-16","1.79",,,,,,,,
"US1DCDC0014","2020-08-17","0.11",,,,,,,,
"US1DCDC0014","2020-08-18","0.29",,,,,,,,
"US1DCDC0014","2020-08-19","0.29",,,,,,,,
"US1DCDC0014","2020-08-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-22","0.03",,,,,,,,
"US1DCDC0014","2020-08-23","0.00",,,,,,,,
"US1DCDC0014","2020-08-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-25","0.05",,,,,,,,
"US1DCDC0014","2020-08-26","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-28","0.00","0.0",,,,,,,
"US1DCDC0014","2020-08-29","1.13",,,,,,,,
"US1DCDC0014","2020-08-30","0.15",,,,,,,,
"US1DCDC0014","2020-08-31","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-01","0.60",,,,,,,,
"US1DCDC0014","2020-09-02","0.09",,,,,,,,
"US1DCDC0014","2020-09-03","0.13",,,,,,,,
"US1DCDC0014","2020-09-04","1.29",,,,,,,,
"US1DCDC0014","2020-09-05","0.02",,,,,,,,
"US1DCDC0014","2020-09-06","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-08","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-10","0.44",,,,,,,,
"US1DCDC0014","2020-09-11","3.50",,,,,,,,
"US1DCDC0014","2020-09-12","0.06",,,,,,,,
"US1DCDC0014","2020-09-13","0.00",,,,,,,,
"US1DCDC0014","2020-09-14","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-16","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-18","0.35",,,,,,,,
"US1DCDC0014","2020-09-19","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-25","0.00","0.0",,,,,,,
"US1DCDC0014","2020-09-26","0.72",,,,,,,,
"US1DCDC0014","2020-09-27","0.12",,,,,,,,
"US1DCDC0014","2020-09-29","0.02",,,,,,,,
"US1DCDC0014","2020-09-30","0.53",,,,,,,,
"US1DCDC0014","2020-10-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-02","0.17",,,,,,,,
"US1DCDC0014","2020-10-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-04","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-05","0.06",,,,,,,,
"US1DCDC0014","2020-10-06","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-11","0.01",,,,,,,,
"US1DCDC0014","2020-10-12","1.70",,,,,,,,
"US1DCDC0014","2020-10-13","0.32",,,,,,,,
"US1DCDC0014","2020-10-14","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-16","0.16",,,,,,,,
"US1DCDC0014","2020-10-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-18","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-19","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-20","0.02",,,,,,,,
"US1DCDC0014","2020-10-22","0.00",,,,,,,,
"US1DCDC0014","2020-10-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-25","0.58",,,,,,,,
"US1DCDC0014","2020-10-26","0.03",,,,,,,,
"US1DCDC0014","2020-10-27","0.01",,,,,,,,
"US1DCDC0014","2020-10-28","0.00","0.0",,,,,,,
"US1DCDC0014","2020-10-29","0.82",,,,,,,,
"US1DCDC0014","2020-10-30","2.20",,,,,,,,
"US1DCDC0014","2020-10-31","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-01","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-02","0.55",,,,,,,,
"US1DCDC0014","2020-11-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-04","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-05","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-06","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-08","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-11","0.11",,,,,,,,
"US1DCDC0014","2020-11-12","3.03",,,,,,,,
"US1DCDC0014","2020-11-13","0.39",,,,,,,,
"US1DCDC0014","2020-11-14","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-16","0.03",,,,,,,,
"US1DCDC0014","2020-11-17","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-18","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-19","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-23","0.05",,,,,,,,
"US1DCDC0014","2020-11-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-25","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-26","0.10",,,,,,,,
"US1DCDC0014","2020-11-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-28","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-29","0.00","0.0",,,,,,,
"US1DCDC0014","2020-11-30","1.33",,,,,,,,
"US1DCDC0014","2020-12-01","0.66",,,,,,,,
"US1DCDC0014","2020-12-02","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-03","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-04","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-05","1.53",,,,,,,,
"US1DCDC0014","2020-12-06","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-07","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-08","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-09","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-10","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-11","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-12","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-13","0.02",,,,,,,,
"US1DCDC0014","2020-12-14","1.69",,,,,,,,
"US1DCDC0014","2020-12-15","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-16","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-17","1.38",,,,,,,,
"US1DCDC0014","2020-12-18","0.01",,,,,,,,
"US1DCDC0014","2020-12-19","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-20","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-21","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-22","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-23","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-24","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-25","1.77",,,,,,,,
"US1DCDC0014","2020-12-26","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-27","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-28","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-29","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-30","0.00","0.0",,,,,,,
"US1DCDC0014","2020-12-31","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-02",,,,,,,,,
"US1DCDC0014","2021-01-03","0.25",,,,,,,,
"US1DCDC0014","2021-01-04","0.11",,,,,,,,
"US1DCDC0014","2021-01-05","0.01",,,,,,,,
"US1DCDC0014","2021-01-06","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-07","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-08","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-09","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-10","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-11","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-12","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-13","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-14","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-15","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-16","0.20",,,,,,,,
"US1DCDC0014","2021-01-17","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-18","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-19","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-20","0.00","0.0",,,,,,,
"US1DCDC0014","2021-01-21","0.00","0.0",,,,,,,
